#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:49:25       1   7105      4      0 
 20250823    16:49:25       2   7105      4      0 
 20250823    16:49:25       3   7033      4      0 
 20250823    16:49:30       0   7033      4      0 
 20250823    16:49:30       1   7105      4      0 
 20250823    16:49:30       2   7105      4      0 
 20250823    16:49:30       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:49:35       0   7033      4      0 
 20250823    16:49:35       1   7105      4      0 
 20250823    16:49:35       2   7105      4      0 
 20250823    16:49:35       3   7033      4      0 
 20250823    16:49:40       0   7033      4      0 
 20250823    16:49:40       1   7105      4      0 
 20250823    16:49:40       2   7105      4      0 
 20250823    16:49:40       3   7033      4      0 
 20250823    16:49:45       0   7033      4      0 
 20250823    16:49:45       1   7105      4      0 
 20250823    16:49:45       2   7105      4      0 
 20250823    16:49:45       3   7033      4      0 
 20250823    16:49:50       0   7033      4      0 
 20250823    16:49:50       1   7105      4      0 
 20250823    16:49:50       2   7105      4      0 
 20250823    16:49:50       3   7033      4      0 
 20250823    16:49:56       0   7033      4      0 
 20250823    16:49:56       1   7105      4      0 
 20250823    16:49:56       2   7105      4      0 
 20250823    16:49:56       3   7033      4      0 
 20250823    16:50:01       0   7033      4      0 
 20250823    16:50:01       1   7105      4      0 
 20250823    16:50:01       2   7105      4      0 
 20250823    16:50:01       3   7033      4      0 
 20250823    16:50:06       0   7033      4      0 
 20250823    16:50:06       1   7105      4      0 
 20250823    16:50:06       2   7105      4      0 
 20250823    16:50:06       3   7033      4      0 
 20250823    16:50:11       0   7033      4      0 
 20250823    16:50:11       1   7105      4      0 
 20250823    16:50:11       2   7105      4      0 
 20250823    16:50:11       3   7033      4      0 
 20250823    16:50:16       0   7033      4      0 
 20250823    16:50:16       1   7105      4      0 
 20250823    16:50:16       2   7105      4      0 
 20250823    16:50:16       3   7033      4      0 
 20250823    16:50:21       0   7033      4      0 
 20250823    16:50:21       1   7105      4      0 
 20250823    16:50:21       2   7105      4      0 
 20250823    16:50:21       3   7033      4      0 
 20250823    16:50:26       0   7033      4      0 
 20250823    16:50:26       1   7105      4      0 
 20250823    16:50:26       2   7105      4      0 
 20250823    16:50:26       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:50:31       0   7033      4      0 
 20250823    16:50:31       1   7105      4      0 
 20250823    16:50:31       2   7105      4      0 
 20250823    16:50:31       3   7033      4      0 
 20250823    16:50:36       0   7033      4      0 
 20250823    16:50:36       1   7105      4      0 
 20250823    16:50:36       2   7105      4      0 
 20250823    16:50:36       3   7033      4      0 
 20250823    16:50:41       0   7033      4      0 
 20250823    16:50:41       1   7105      4      0 
 20250823    16:50:41       2   7105      4      0 
 20250823    16:50:41       3   7033      4      0 
 20250823    16:50:46       0   7033      4      0 
 20250823    16:50:46       1   7105      4      0 
 20250823    16:50:46       2   7105      4      0 
 20250823    16:50:46       3   7033      4      0 
 20250823    16:50:51       0   7033      4      0 
 20250823    16:50:51       1   7105      4      0 
 20250823    16:50:51       2   7105      4      0 
 20250823    16:50:51       3   7033      4      0 
 20250823    16:50:56       0   7033      4      0 
 20250823    16:50:56       1   7105      4      0 
 20250823    16:50:56       2   7105      4      0 
 20250823    16:50:56       3   7033      4      0 
 20250823    16:51:01       0   7033      4      0 
 20250823    16:51:01       1   7105      4      0 
 20250823    16:51:01       2   7105      4      0 
 20250823    16:51:01       3   7033      4      0 
 20250823    16:51:06       0   7033      4      0 
 20250823    16:51:06       1   7105      4      0 
 20250823    16:51:06       2   7105      4      0 
 20250823    16:51:06       3   7033      4      0 
 20250823    16:51:11       0   7033      4      0 
 20250823    16:51:11       1   7105      4      0 
 20250823    16:51:11       2   7105      4      0 
 20250823    16:51:11       3   7033      4      0 
 20250823    16:51:16       0   7033      4      0 
 20250823    16:51:16       1   7105      4      0 
 20250823    16:51:16       2   7105      4      0 
 20250823    16:51:16       3   7033      4      0 
 20250823    16:51:21       0   7033      4      0 
 20250823    16:51:21       1   7105      4      0 
 20250823    16:51:21       2   7105      4      0 
 20250823    16:51:21       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:51:26       0   7033      4      0 
 20250823    16:51:26       1   7105      4      0 
 20250823    16:51:26       2   7105      4      0 
 20250823    16:51:26       3   7033      4      0 
 20250823    16:51:31       0   7033      4      0 
 20250823    16:51:31       1   7105      4      0 
 20250823    16:51:31       2   7105      4      0 
 20250823    16:51:31       3   7033      4      0 
 20250823    16:51:36       0   7033      4      0 
 20250823    16:51:36       1   7105      4      0 
 20250823    16:51:36       2   7105      4      0 
 20250823    16:51:36       3   7033      4      0 
 20250823    16:51:41       0   7033      4      0 
 20250823    16:51:41       1   7105      4      0 
 20250823    16:51:41       2   7105      4      0 
 20250823    16:51:41       3   7033      4      0 
 20250823    16:51:46       0   7033      4      0 
 20250823    16:51:46       1   7105      4      0 
 20250823    16:51:46       2   7105      4      0 
 20250823    16:51:46       3   7033      4      0 
 20250823    16:51:51       0   7033      4      0 
 20250823    16:51:51       1   7105      4      0 
 20250823    16:51:51       2   7105      4      0 
 20250823    16:51:51       3   7033      4      0 
 20250823    16:51:56       0   7033      4      0 
 20250823    16:51:56       1   7105      4      0 
 20250823    16:51:56       2   7105      4      0 
 20250823    16:51:56       3   7033      4      0 
 20250823    16:52:01       0   7033      4      0 
 20250823    16:52:01       1   7105      4      0 
 20250823    16:52:01       2   7105      4      0 
 20250823    16:52:01       3   7033      4      0 
 20250823    16:52:06       0   7033      4      0 
 20250823    16:52:06       1   7105      4      0 
 20250823    16:52:06       2   7105      4      0 
 20250823    16:52:06       3   7033      4      0 
 20250823    16:52:11       0   7033      4      0 
 20250823    16:52:11       1   7105      4      0 
 20250823    16:52:11       2   7105      4      0 
 20250823    16:52:11       3   7033      4      0 
 20250823    16:52:16       0   7033      4      0 
 20250823    16:52:16       1   7105      4      0 
 20250823    16:52:16       2   7105      4      0 
 20250823    16:52:16       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:52:21       0   7033      4      0 
 20250823    16:52:21       1   7105      4      0 
 20250823    16:52:21       2   7105      4      0 
 20250823    16:52:21       3   7033      4      0 
 20250823    16:52:26       0   7033      4      0 
 20250823    16:52:26       1   7105      4      0 
 20250823    16:52:26       2   7105      4      0 
 20250823    16:52:26       3   7033      4      0 
 20250823    16:52:31       0   7033      4      0 
 20250823    16:52:31       1   7105      4      0 
 20250823    16:52:31       2   7105      4      0 
 20250823    16:52:31       3   7033      4      0 
 20250823    16:52:36       0   7033      4      0 
 20250823    16:52:36       1   7105      4      0 
 20250823    16:52:36       2   7105      4      0 
 20250823    16:52:36       3   7033      4      0 
 20250823    16:52:41       0   7033      4      0 
 20250823    16:52:41       1   7105      4      0 
 20250823    16:52:41       2   7105      4      0 
 20250823    16:52:41       3   7033      4      0 
 20250823    16:52:46       0   7033      4      0 
 20250823    16:52:46       1   7105      4      0 
 20250823    16:52:46       2   7105      4      0 
 20250823    16:52:46       3   7033      4      0 
 20250823    16:52:51       0   7033      4      0 
 20250823    16:52:51       1   7105      4      0 
 20250823    16:52:51       2   7105      4      0 
 20250823    16:52:51       3   7033      4      0 
 20250823    16:52:56       0   7033      4      0 
 20250823    16:52:56       1   7105      4      0 
 20250823    16:52:56       2   7105      4      0 
 20250823    16:52:56       3   7033      4      0 
 20250823    16:53:01       0   7033      4      0 
 20250823    16:53:01       1   7105      4      0 
 20250823    16:53:01       2   7105      4      0 
 20250823    16:53:01       3   7033      4      0 
 20250823    16:53:06       0   7033      4      0 
 20250823    16:53:06       1   7105      4      0 
 20250823    16:53:06       2   7105      4      0 
 20250823    16:53:06       3   7033      4      0 
 20250823    16:53:11       0   7033      4      0 
 20250823    16:53:11       1   7105      4      0 
 20250823    16:53:11       2   7105      4      0 
 20250823    16:53:11       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:53:16       0   7033      4      0 
 20250823    16:53:16       1   7105      4      0 
 20250823    16:53:16       2   7105      4      0 
 20250823    16:53:16       3   7033      4      0 
 20250823    16:53:21       0   7033      4      0 
 20250823    16:53:21       1   7105      4      0 
 20250823    16:53:21       2   7105      4      0 
 20250823    16:53:21       3   7033      4      0 
 20250823    16:53:26       0   7033      4      0 
 20250823    16:53:26       1   7105      4      0 
 20250823    16:53:26       2   7105      4      0 
 20250823    16:53:26       3   7033      4      0 
 20250823    16:53:31       0   7033      4      0 
 20250823    16:53:31       1   7105      4      0 
 20250823    16:53:31       2   7105      4      0 
 20250823    16:53:31       3   7033      4      0 
 20250823    16:53:36       0   7033      4      0 
 20250823    16:53:36       1   7105      4      0 
 20250823    16:53:36       2   7105      4      0 
 20250823    16:53:36       3   7033      4      0 
 20250823    16:53:41       0   7033      4      0 
 20250823    16:53:41       1   7105      4      0 
 20250823    16:53:41       2   7105      4      0 
 20250823    16:53:41       3   7033      4      0 
 20250823    16:53:46       0   7033      4      0 
 20250823    16:53:46       1   7105      4      0 
 20250823    16:53:46       2   7105      4      0 
 20250823    16:53:46       3   7033      4      0 
 20250823    16:53:51       0   7033      4      0 
 20250823    16:53:51       1   7105      4      0 
 20250823    16:53:51       2   7105      4      0 
 20250823    16:53:51       3   7033      4      0 
 20250823    16:53:56       0   7033      4      0 
 20250823    16:53:56       1   7105      4      0 
 20250823    16:53:56       2   7105      4      0 
 20250823    16:53:56       3   7033      4      0 
 20250823    16:54:01       0   7033      4      0 
 20250823    16:54:01       1   7105      4      0 
 20250823    16:54:01       2   7105      4      0 
 20250823    16:54:01       3   7033      4      0 
 20250823    16:54:06       0   7033      4      0 
 20250823    16:54:06       1   7105      4      0 
 20250823    16:54:06       2   7105      4      0 
 20250823    16:54:06       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:54:11       0   7033      4      0 
 20250823    16:54:11       1   7105      4      0 
 20250823    16:54:11       2   7105      4      0 
 20250823    16:54:11       3   7033      4      0 
 20250823    16:54:16       0   7033      4      0 
 20250823    16:54:16       1   7105      4      0 
 20250823    16:54:16       2   7105      4      0 
 20250823    16:54:16       3   7033      4      0 
 20250823    16:54:21       0   7033      4      0 
 20250823    16:54:21       1   7105      4      0 
 20250823    16:54:21       2   7105      4      0 
 20250823    16:54:21       3   7033      4      0 
 20250823    16:54:26       0   7033      4      0 
 20250823    16:54:26       1   7105      4      0 
 20250823    16:54:26       2   7105      4      0 
 20250823    16:54:26       3   7033      4      0 
 20250823    16:54:31       0   7033      4      0 
 20250823    16:54:31       1   7105      4      0 
 20250823    16:54:31       2   7105      4      0 
 20250823    16:54:31       3   7033      4      0 
 20250823    16:54:36       0   7033      4      0 
 20250823    16:54:36       1   7105      4      0 
 20250823    16:54:36       2   7105      4      0 
 20250823    16:54:36       3   7033      4      0 
 20250823    16:54:41       0   7033      4      0 
 20250823    16:54:41       1   7105      4      0 
 20250823    16:54:41       2   7105      4      0 
 20250823    16:54:41       3   7033      4      0 
 20250823    16:54:46       0   7033      4      0 
 20250823    16:54:46       1   7105      4      0 
 20250823    16:54:46       2   7105      4      0 
 20250823    16:54:46       3   7033      4      0 
 20250823    16:54:51       0   7033      4      0 
 20250823    16:54:51       1   7105      4      0 
 20250823    16:54:51       2   7105      4      0 
 20250823    16:54:51       3   7033      4      0 
 20250823    16:54:56       0   7033      4      0 
 20250823    16:54:56       1   7105      4      0 
 20250823    16:54:56       2   7105      4      0 
 20250823    16:54:56       3   7033      4      0 
 20250823    16:55:01       0   7033      4      0 
 20250823    16:55:01       1   7105      4      0 
 20250823    16:55:01       2   7105      4      0 
 20250823    16:55:01       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:55:06       0   7033      4      0 
 20250823    16:55:06       1   7105      4      0 
 20250823    16:55:06       2   7105      4      0 
 20250823    16:55:06       3   7033      4      0 
 20250823    16:55:11       0   7033      4      0 
 20250823    16:55:11       1   7105      4      0 
 20250823    16:55:11       2   7105      4      0 
 20250823    16:55:11       3   7033      4      0 
 20250823    16:55:16       0   7033      4      0 
 20250823    16:55:16       1   7105      4      0 
 20250823    16:55:16       2   7105      4      0 
 20250823    16:55:16       3   7033      4      0 
 20250823    16:55:21       0   7033      4      0 
 20250823    16:55:21       1   7105      4      0 
 20250823    16:55:21       2   7105      4      0 
 20250823    16:55:21       3   7033      4      0 
 20250823    16:55:26       0   7033      4      0 
 20250823    16:55:26       1   7105      4      0 
 20250823    16:55:26       2   7105      4      0 
 20250823    16:55:26       3   7033      4      0 
 20250823    16:55:31       0   7033      4      0 
 20250823    16:55:31       1   7105      4      0 
 20250823    16:55:31       2   7105      4      0 
 20250823    16:55:31       3   7033      4      0 
 20250823    16:55:36       0   7033      4      0 
 20250823    16:55:36       1   7105      4      0 
 20250823    16:55:36       2   7105      4      0 
 20250823    16:55:36       3   7033      4      0 
 20250823    16:55:41       0   7033      4      0 
 20250823    16:55:41       1   7105      4      0 
 20250823    16:55:41       2   7105      4      0 
 20250823    16:55:41       3   7033      4      0 
 20250823    16:55:46       0   7033      4      0 
 20250823    16:55:46       1   7105      4      0 
 20250823    16:55:46       2   7105      4      0 
 20250823    16:55:46       3   7033      4      0 
 20250823    16:55:51       0   7033      4      0 
 20250823    16:55:51       1   7105      4      0 
 20250823    16:55:51       2   7105      4      0 
 20250823    16:55:51       3   7033      4      0 
 20250823    16:55:56       0   7033      4      0 
 20250823    16:55:56       1   7105      4      0 
 20250823    16:55:56       2   7105      4      0 
 20250823    16:55:56       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:56:01       0   7033      4      0 
 20250823    16:56:01       1   7105      4      0 
 20250823    16:56:01       2   7105      4      0 
 20250823    16:56:01       3   7033      4      0 
 20250823    16:56:06       0   7033      4      0 
 20250823    16:56:06       1   7105      4      0 
 20250823    16:56:06       2   7105      4      0 
 20250823    16:56:06       3   7033      4      0 
 20250823    16:56:11       0   7033      4      0 
 20250823    16:56:11       1   7105      4      0 
 20250823    16:56:11       2   7105      4      0 
 20250823    16:56:11       3   7033      4      0 
 20250823    16:56:16       0   7033      4      0 
 20250823    16:56:16       1   7105      4      0 
 20250823    16:56:16       2   7105      4      0 
 20250823    16:56:16       3   7033      4      0 
 20250823    16:56:21       0   7033      4      0 
 20250823    16:56:21       1   7105      4      0 
 20250823    16:56:21       2   7105      4      0 
 20250823    16:56:21       3   7033      4      0 
 20250823    16:56:26       0   7033      4      0 
 20250823    16:56:26       1   7105      4      0 
 20250823    16:56:26       2   7105      4      0 
 20250823    16:56:26       3   7033      4      0 
 20250823    16:56:31       0   7033      4      0 
 20250823    16:56:31       1   7105      4      0 
 20250823    16:56:31       2   7105      4      0 
 20250823    16:56:31       3   7033      4      0 
 20250823    16:56:36       0   7033      4      0 
 20250823    16:56:36       1   7105      4      0 
 20250823    16:56:36       2   7105      4      0 
 20250823    16:56:36       3   7033      4      0 
 20250823    16:56:41       0   7033      4      0 
 20250823    16:56:41       1   7105      4      0 
 20250823    16:56:41       2   7105      4      0 
 20250823    16:56:41       3   7033      4      0 
 20250823    16:56:46       0   7033      4      0 
 20250823    16:56:46       1   7105      4      0 
 20250823    16:56:46       2   7105      4      0 
 20250823    16:56:46       3   7033      4      0 
 20250823    16:56:51       0   7033      4      0 
 20250823    16:56:51       1   7105      4      0 
 20250823    16:56:51       2   7105      4      0 
 20250823    16:56:51       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:56:56       0   7033      4      0 
 20250823    16:56:56       1   7105      4      0 
 20250823    16:56:56       2   7105      4      0 
 20250823    16:56:56       3   7033      4      0 
 20250823    16:57:01       0   7033      4      0 
 20250823    16:57:01       1   7105      4      0 
 20250823    16:57:01       2   7105      4      0 
 20250823    16:57:01       3   7033      4      0 
 20250823    16:57:06       0   7033      4      0 
 20250823    16:57:06       1   7105      4      0 
 20250823    16:57:06       2   7105      4      0 
 20250823    16:57:06       3   7033      4      0 
 20250823    16:57:11       0   7033      4      0 
 20250823    16:57:11       1   7105      4      0 
 20250823    16:57:11       2   7105      4      0 
 20250823    16:57:11       3   7033      4      0 
 20250823    16:57:16       0   7033      4      0 
 20250823    16:57:16       1   7105      4      0 
 20250823    16:57:16       2   7105      4      0 
 20250823    16:57:16       3   7033      4      0 
 20250823    16:57:21       0   7033      4      0 
 20250823    16:57:21       1   7105      4      0 
 20250823    16:57:21       2   7105      4      0 
 20250823    16:57:21       3   7033      4      0 
 20250823    16:57:26       0   7033      4      0 
 20250823    16:57:26       1   7105      4      0 
 20250823    16:57:26       2   7105      4      0 
 20250823    16:57:26       3   7033      4      0 
 20250823    16:57:31       0   7033      4      0 
 20250823    16:57:31       1   7105      4      0 
 20250823    16:57:31       2   7105      4      0 
 20250823    16:57:31       3   7033      4      0 
 20250823    16:57:36       0   7033      4      0 
 20250823    16:57:36       1   7105      4      0 
 20250823    16:57:36       2   7105      4      0 
 20250823    16:57:36       3   7033      4      0 
 20250823    16:57:41       0   7033      4      0 
 20250823    16:57:41       1   7105      4      0 
 20250823    16:57:41       2   7105      4      0 
 20250823    16:57:41       3   7033      4      0 
 20250823    16:57:46       0   7033      4      0 
 20250823    16:57:46       1   7105      4      0 
 20250823    16:57:46       2   7105      4      0 
 20250823    16:57:46       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:57:51       0   7033      4      0 
 20250823    16:57:51       1   7105      4      0 
 20250823    16:57:51       2   7105      4      0 
 20250823    16:57:51       3   7033      4      0 
 20250823    16:57:56       0   7033      4      0 
 20250823    16:57:56       1   7105      4      0 
 20250823    16:57:56       2   7105      4      0 
 20250823    16:57:56       3   7033      4      0 
 20250823    16:58:01       0   7033      4      0 
 20250823    16:58:01       1   7105      4      0 
 20250823    16:58:01       2   7105      4      0 
 20250823    16:58:01       3   7033      4      0 
 20250823    16:58:06       0   7033      4      0 
 20250823    16:58:06       1   7105      4      0 
 20250823    16:58:06       2   7105      4      0 
 20250823    16:58:06       3   7033      4      0 
 20250823    16:58:11       0   7033      4      0 
 20250823    16:58:11       1   7105      4      0 
 20250823    16:58:11       2   7105      4      0 
 20250823    16:58:11       3   7033      4      0 
 20250823    16:58:16       0   7033      4      0 
 20250823    16:58:16       1   7105      4      0 
 20250823    16:58:16       2   7105      4      0 
 20250823    16:58:16       3   7033      4      0 
 20250823    16:58:21       0   7033      4      0 
 20250823    16:58:21       1   7105      4      0 
 20250823    16:58:21       2   7105      4      0 
 20250823    16:58:21       3   7033      4      0 
 20250823    16:58:26       0   7033      4      0 
 20250823    16:58:26       1   7105      4      0 
 20250823    16:58:26       2   7105      4      0 
 20250823    16:58:26       3   7033      4      0 
 20250823    16:58:31       0   7033      4      0 
 20250823    16:58:31       1   7105      4      0 
 20250823    16:58:31       2   7105      4      0 
 20250823    16:58:31       3   7033      4      0 
 20250823    16:58:36       0   7033      4      0 
 20250823    16:58:36       1   7105      4      0 
 20250823    16:58:36       2   7105      4      0 
 20250823    16:58:36       3   7033      4      0 
 20250823    16:58:41       0   7033      4      0 
 20250823    16:58:41       1   7105      4      0 
 20250823    16:58:41       2   7105      4      0 
 20250823    16:58:41       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:58:46       0   7033      4      0 
 20250823    16:58:46       1   7105      4      0 
 20250823    16:58:46       2   7105      4      0 
 20250823    16:58:46       3   7033      4      0 
 20250823    16:58:51       0   7033      4      0 
 20250823    16:58:51       1   7105      4      0 
 20250823    16:58:51       2   7105      4      0 
 20250823    16:58:51       3   7033      4      0 
 20250823    16:58:56       0   7033      4      0 
 20250823    16:58:56       1   7105      4      0 
 20250823    16:58:56       2   7105      4      0 
 20250823    16:58:56       3   7033      4      0 
 20250823    16:59:01       0   7033      4      0 
 20250823    16:59:01       1   7105      4      0 
 20250823    16:59:01       2   7105      4      0 
 20250823    16:59:01       3   7033      4      0 
 20250823    16:59:06       0   7033      4      0 
 20250823    16:59:06       1   7105      4      0 
 20250823    16:59:06       2   7105      4      0 
 20250823    16:59:06       3   7033      4      0 
 20250823    16:59:11       0   7033      4      0 
 20250823    16:59:11       1   7105      4      0 
 20250823    16:59:11       2   7105      4      0 
 20250823    16:59:11       3   7033      4      0 
 20250823    16:59:16       0   7033      4      0 
 20250823    16:59:16       1   7105      4      0 
 20250823    16:59:16       2   7105      4      0 
 20250823    16:59:16       3   7033      4      0 
 20250823    16:59:21       0   7033      4      0 
 20250823    16:59:21       1   7105      4      0 
 20250823    16:59:21       2   7105      4      0 
 20250823    16:59:21       3   7033      4      0 
 20250823    16:59:26       0   7033      4      0 
 20250823    16:59:26       1   7105      4      0 
 20250823    16:59:26       2   7105      4      0 
 20250823    16:59:26       3   7033      4      0 
 20250823    16:59:31       0   7033      4      0 
 20250823    16:59:31       1   7105      4      0 
 20250823    16:59:31       2   7105      4      0 
 20250823    16:59:31       3   7033      4      0 
 20250823    16:59:36       0   7033      4      0 
 20250823    16:59:36       1   7105      4      0 
 20250823    16:59:36       2   7105      4      0 
 20250823    16:59:36       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:59:41       0   7033      4      0 
 20250823    16:59:41       1   7105      4      0 
 20250823    16:59:41       2   7105      4      0 
 20250823    16:59:41       3   7033      4      0 
 20250823    16:59:46       0   7033      4      0 
 20250823    16:59:46       1   7105      4      0 
 20250823    16:59:46       2   7105      4      0 
 20250823    16:59:46       3   7033      4      0 
 20250823    16:59:51       0   7033      4      0 
 20250823    16:59:51       1   7105      4      0 
 20250823    16:59:51       2   7105      4      0 
 20250823    16:59:51       3   7033      4      0 
 20250823    16:59:56       0   7033      4      0 
 20250823    16:59:56       1   7105      4      0 
 20250823    16:59:56       2   7105      4      0 
 20250823    16:59:56       3   7033      4      0 
 20250823    17:00:02       0   7033      4      0 
 20250823    17:00:02       1   7105      4      0 
 20250823    17:00:02       2   7105      4      0 
 20250823    17:00:02       3   7033      4      0 
 20250823    17:00:07       0   7033      4      0 
 20250823    17:00:07       1   7105      4      0 
 20250823    17:00:07       2   7105      4      0 
 20250823    17:00:07       3   7033      4      0 
 20250823    17:00:12       0   7033      4      0 
 20250823    17:00:12       1   7105      4      0 
 20250823    17:00:12       2   7105      4      0 
 20250823    17:00:12       3   7033      4      0 
 20250823    17:00:17       0   7033      4      0 
 20250823    17:00:17       1   7105      4      0 
 20250823    17:00:17       2   7105      4      0 
 20250823    17:00:17       3   7033      4      0 
 20250823    17:00:22       0   7033      4      0 
 20250823    17:00:22       1   7105      4      0 
 20250823    17:00:22       2   7105      4      0 
 20250823    17:00:22       3   7033      4      0 
 20250823    17:00:27       0   7033      4      0 
 20250823    17:00:27       1   7105      4      0 
 20250823    17:00:27       2   7105      4      0 
 20250823    17:00:27       3   7033      4      0 
 20250823    17:00:32       0   7033      4      0 
 20250823    17:00:32       1   7105      4      0 
 20250823    17:00:32       2   7105      4      0 
 20250823    17:00:32       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    17:00:37       0   7033      4      0 
 20250823    17:00:37       1   7105      4      0 
 20250823    17:00:37       2   7105      4      0 
 20250823    17:00:37       3   7033      4      0 
 20250823    17:00:42       0   7033      4      0 
 20250823    17:00:42       1   7105      4      0 
 20250823    17:00:42       2   7105      4      0 
 20250823    17:00:42       3   7033      4      0 
 20250823    17:00:47       0   7033      4      0 
 20250823    17:00:47       1   7105      4      0 
 20250823    17:00:47       2   7105      4      0 
 20250823    17:00:47       3   7033      4      0 
 20250823    17:00:52       0   7033      4      0 
 20250823    17:00:52       1   7105      4      0 
 20250823    17:00:52       2   7105      4      0 
 20250823    17:00:52       3   7033      4      0 
 20250823    17:00:57       0   7033      4      0 
 20250823    17:00:57       1   7105      4      0 
 20250823    17:00:57       2   7105      4      0 
 20250823    17:00:57       3   7033      4      0 
 20250823    17:01:02       0   7033      4      0 
 20250823    17:01:02       1   7105      4      0 
 20250823    17:01:02       2   7105      4      0 
 20250823    17:01:02       3   7033      4      0 
 20250823    17:01:07       0   7033      4      0 
 20250823    17:01:07       1   7105      4      0 
 20250823    17:01:07       2   7105      4      0 
 20250823    17:01:07       3   7033      4      0 
 20250823    17:01:12       0   7033      4      0 
 20250823    17:01:12       1   7105      4      0 
 20250823    17:01:12       2   7105      4      0 
 20250823    17:01:12       3   7033      4      0 
 20250823    17:01:17       0   7033      4      0 
 20250823    17:01:17       1   7105      4      0 
 20250823    17:01:17       2   7105      4      0 
 20250823    17:01:17       3   7033      4      0 
 20250823    17:01:22       0   7033      4      0 
 20250823    17:01:22       1   7105      4      0 
 20250823    17:01:22       2   7105      4      0 
 20250823    17:01:22       3   7033      4      0 
 20250823    17:01:27       0   7033      4      0 
 20250823    17:01:27       1   7105      4      0 
 20250823    17:01:27       2   7105      4      0 
 20250823    17:01:27       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    17:01:32       0   7033      4      0 
 20250823    17:01:32       1   7105      4      0 
 20250823    17:01:32       2   7105      4      0 
 20250823    17:01:32       3   7033      4      0 
 20250823    17:01:37       0   7033      4      0 
 20250823    17:01:37       1   7105      4      0 
 20250823    17:01:37       2   7105      4      0 
 20250823    17:01:37       3   7033      4      0 
 20250823    17:01:42       0   7033      4      0 
 20250823    17:01:42       1   7105      4      0 
 20250823    17:01:42       2   7105      4      0 
 20250823    17:01:42       3   7033      4      0 
 20250823    17:01:47       0   7033      4      0 
 20250823    17:01:47       1   7105      4      0 
 20250823    17:01:47       2   7105      4      0 
 20250823    17:01:47       3   7033      4      0 
 20250823    17:01:52       0   7033      4      0 
 20250823    17:01:52       1   7105      4      0 
 20250823    17:01:52       2   7105      4      0 
 20250823    17:01:52       3   7033      4      0 
 20250823    17:01:57       0   7033      4      0 
 20250823    17:01:57       1   7105      4      0 
 20250823    17:01:57       2   7105      4      0 
 20250823    17:01:57       3   7033      4      0 
 20250823    17:02:02       0   7033      4      0 
 20250823    17:02:02       1   7105      4      0 
 20250823    17:02:02       2   7105      4      0 
 20250823    17:02:02       3   7033      4      0 
 20250823    17:02:07       0   7033      4      0 
 20250823    17:02:07       1   7105      4      0 
 20250823    17:02:07       2   7105      4      0 
 20250823    17:02:07       3   7033      4      0 
 20250823    17:02:12       0   7033      4      0 
 20250823    17:02:12       1   7105      4      0 
 20250823    17:02:12       2   7105      4      0 
 20250823    17:02:12       3   7033      4      0 
 20250823    17:02:17       0   7033      4      0 
 20250823    17:02:17       1   7105      4      0 
 20250823    17:02:17       2   7105      4      0 
 20250823    17:02:17       3   7033      4      0 
 20250823    17:02:22       0   7033      4      0 
 20250823    17:02:22       1   7105      4      0 
 20250823    17:02:22       2   7105      4      0 
 20250823    17:02:22       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
