#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:13:23       0  18103      4      0 
 20250825    21:13:23       1  18173      4      0 
 20250825    21:13:23       2  18175      4      0 
 20250825    21:13:23       3  18101      4      0 
 20250825    21:13:28       0  18103      4      0 
 20250825    21:13:28       1  18173      4      0 
 20250825    21:13:28       2  18175      4      0 
 20250825    21:13:28       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:13:33       0  18103      4      0 
 20250825    21:13:33       1  18173      4      0 
 20250825    21:13:33       2  18175      4      0 
 20250825    21:13:33       3  18101      4      0 
 20250825    21:13:38       0  18103      4      0 
 20250825    21:13:38       1  18173      4      0 
 20250825    21:13:38       2  18175      4      0 
 20250825    21:13:38       3  18101      4      0 
 20250825    21:13:43       0  18103      4      0 
 20250825    21:13:43       1  18173      4      0 
 20250825    21:13:43       2  18175      4      0 
 20250825    21:13:43       3  18101      4      0 
 20250825    21:13:48       0  18103      4      0 
 20250825    21:13:48       1  18173      4      0 
 20250825    21:13:48       2  18175      4      0 
 20250825    21:13:48       3  18101      4      0 
 20250825    21:13:53       0  18103      4      0 
 20250825    21:13:53       1  18173      4      0 
 20250825    21:13:53       2  18175      4      0 
 20250825    21:13:53       3  18101      4      0 
 20250825    21:13:58       0  18103      4      0 
 20250825    21:13:58       1  18173      4      0 
 20250825    21:13:58       2  18175      4      0 
 20250825    21:13:58       3  18101      4      0 
 20250825    21:14:03       0  18103      4      0 
 20250825    21:14:03       1  18173      4      0 
 20250825    21:14:03       2  18175      4      0 
 20250825    21:14:03       3  18101      4      0 
 20250825    21:14:08       0  18103      4      0 
 20250825    21:14:08       1  18173      4      0 
 20250825    21:14:08       2  18175      4      0 
 20250825    21:14:08       3  18101      4      0 
 20250825    21:14:13       0  18103      4      0 
 20250825    21:14:13       1  18173      4      0 
 20250825    21:14:13       2  18175      4      0 
 20250825    21:14:13       3  18101      4      0 
 20250825    21:14:18       0  18103      4      0 
 20250825    21:14:18       1  18173      4      0 
 20250825    21:14:18       2  18175      4      0 
 20250825    21:14:18       3  18101      4      0 
 20250825    21:14:23       0  18103      4      0 
 20250825    21:14:23       1  18173      4      0 
 20250825    21:14:23       2  18175      4      0 
 20250825    21:14:23       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:14:28       0  18103      4      0 
 20250825    21:14:28       1  18173      4      0 
 20250825    21:14:28       2  18175      4      0 
 20250825    21:14:28       3  18101      4      0 
 20250825    21:14:33       0  18103      4      0 
 20250825    21:14:33       1  18173      4      0 
 20250825    21:14:33       2  18175      4      0 
 20250825    21:14:33       3  18101      4      0 
 20250825    21:14:38       0  18103      4      0 
 20250825    21:14:38       1  18173      4      0 
 20250825    21:14:38       2  18175      4      0 
 20250825    21:14:38       3  18101      4      0 
 20250825    21:14:43       0  18103      4      0 
 20250825    21:14:43       1  18173      4      0 
 20250825    21:14:43       2  18175      4      0 
 20250825    21:14:43       3  18101      4      0 
 20250825    21:14:48       0  18103      4      0 
 20250825    21:14:48       1  18173      4      0 
 20250825    21:14:48       2  18175      4      0 
 20250825    21:14:48       3  18101      4      0 
 20250825    21:14:53       0  18103      4      0 
 20250825    21:14:53       1  18173      4      0 
 20250825    21:14:53       2  18175      4      0 
 20250825    21:14:53       3  18101      4      0 
 20250825    21:14:58       0  18103      4      0 
 20250825    21:14:58       1  18173      4      0 
 20250825    21:14:58       2  18175      4      0 
 20250825    21:14:58       3  18101      4      0 
 20250825    21:15:03       0  18103      4      0 
 20250825    21:15:03       1  18173      4      0 
 20250825    21:15:03       2  18175      4      0 
 20250825    21:15:03       3  18101      4      0 
 20250825    21:15:08       0  18103      4      0 
 20250825    21:15:08       1  18173      4      0 
 20250825    21:15:08       2  18175      4      0 
 20250825    21:15:08       3  18101      4      0 
 20250825    21:15:13       0  18103      4      0 
 20250825    21:15:13       1  18173      4      0 
 20250825    21:15:13       2  18175      4      0 
 20250825    21:15:13       3  18101      4      0 
 20250825    21:15:18       0  18103      4      0 
 20250825    21:15:18       1  18173      4      0 
 20250825    21:15:18       2  18175      4      0 
 20250825    21:15:18       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:15:23       0  18103      4      0 
 20250825    21:15:23       1  18173      4      0 
 20250825    21:15:23       2  18175      4      0 
 20250825    21:15:23       3  18101      4      0 
 20250825    21:15:28       0  18103      4      0 
 20250825    21:15:28       1  18173      4      0 
 20250825    21:15:28       2  18175      4      0 
 20250825    21:15:28       3  18101      4      0 
 20250825    21:15:33       0  18103      4      0 
 20250825    21:15:33       1  18173      4      0 
 20250825    21:15:33       2  18175      4      0 
 20250825    21:15:33       3  18101      4      0 
 20250825    21:15:38       0  18103      4      0 
 20250825    21:15:38       1  18173      4      0 
 20250825    21:15:38       2  18175      4      0 
 20250825    21:15:38       3  18101      4      0 
 20250825    21:15:43       0  18103      4      0 
 20250825    21:15:43       1  18173      4      0 
 20250825    21:15:43       2  18175      4      0 
 20250825    21:15:43       3  18101      4      0 
 20250825    21:15:48       0  18103      4      0 
 20250825    21:15:48       1  18173      4      0 
 20250825    21:15:48       2  18175      4      0 
 20250825    21:15:48       3  18101      4      0 
 20250825    21:15:53       0  18103      4      0 
 20250825    21:15:53       1  18175      4      0 
 20250825    21:15:53       2  18175      4      0 
 20250825    21:15:53       3  18101      4      0 
 20250825    21:15:58       0  18103      4      0 
 20250825    21:15:58       1  18175      4      0 
 20250825    21:15:58       2  18175      4      0 
 20250825    21:15:58       3  18101      4      0 
 20250825    21:16:03       0  18103      4      0 
 20250825    21:16:03       1  18175      4      0 
 20250825    21:16:03       2  18175      4      0 
 20250825    21:16:03       3  18101      4      0 
 20250825    21:16:08       0  18103      4      0 
 20250825    21:16:08       1  18175      4      0 
 20250825    21:16:08       2  18175      4      0 
 20250825    21:16:08       3  18101      4      0 
 20250825    21:16:13       0  18103      4      0 
 20250825    21:16:13       1  18175      4      0 
 20250825    21:16:13       2  18175      4      0 
 20250825    21:16:13       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:16:18       0  18103      4      0 
 20250825    21:16:18       1  18175      4      0 
 20250825    21:16:18       2  18175      4      0 
 20250825    21:16:18       3  18101      4      0 
 20250825    21:16:23       0  18103      4      0 
 20250825    21:16:23       1  18175      4      0 
 20250825    21:16:23       2  18175      4      0 
 20250825    21:16:23       3  18101      4      0 
 20250825    21:16:28       0  18103      4      0 
 20250825    21:16:28       1  18175      4      0 
 20250825    21:16:28       2  18175      4      0 
 20250825    21:16:28       3  18101      4      0 
 20250825    21:16:33       0  18103      4      0 
 20250825    21:16:33       1  18175      4      0 
 20250825    21:16:33       2  18175      4      0 
 20250825    21:16:33       3  18101      4      0 
 20250825    21:16:38       0  18103      4      0 
 20250825    21:16:38       1  18175      4      0 
 20250825    21:16:38       2  18175      4      0 
 20250825    21:16:38       3  18101      4      0 
 20250825    21:16:43       0  18103      4      0 
 20250825    21:16:43       1  18175      4      0 
 20250825    21:16:43       2  18175      4      0 
 20250825    21:16:43       3  18101      4      0 
 20250825    21:16:48       0  18103      4      0 
 20250825    21:16:48       1  18175      4      0 
 20250825    21:16:48       2  18175      4      0 
 20250825    21:16:48       3  18101      4      0 
 20250825    21:16:53       0  18103      4      0 
 20250825    21:16:53       1  18175      4      0 
 20250825    21:16:53       2  18175      4      0 
 20250825    21:16:53       3  18101      4      0 
 20250825    21:16:58       0  18103      4      0 
 20250825    21:16:58       1  18175      4      0 
 20250825    21:16:58       2  18175      4      0 
 20250825    21:16:58       3  18101      4      0 
 20250825    21:17:03       0  18103      4      0 
 20250825    21:17:03       1  18175      4      0 
 20250825    21:17:03       2  18175      4      0 
 20250825    21:17:03       3  18101      4      0 
 20250825    21:17:08       0  18103      4      0 
 20250825    21:17:08       1  18175      4      0 
 20250825    21:17:08       2  18175      4      0 
 20250825    21:17:08       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:17:13       0  18103      4      0 
 20250825    21:17:13       1  18175      4      0 
 20250825    21:17:13       2  18175      4      0 
 20250825    21:17:13       3  18101      4      0 
 20250825    21:17:18       0  18103      4      0 
 20250825    21:17:18       1  18175      4      0 
 20250825    21:17:18       2  18175      4      0 
 20250825    21:17:18       3  18101      4      0 
 20250825    21:17:23       0  18103      4      0 
 20250825    21:17:23       1  18175      4      0 
 20250825    21:17:23       2  18175      4      0 
 20250825    21:17:23       3  18101      4      0 
 20250825    21:17:28       0  18103      4      0 
 20250825    21:17:28       1  18175      4      0 
 20250825    21:17:28       2  18175      4      0 
 20250825    21:17:28       3  18101      4      0 
 20250825    21:17:33       0  18103      4      0 
 20250825    21:17:33       1  18175      4      0 
 20250825    21:17:33       2  18175      4      0 
 20250825    21:17:33       3  18101      4      0 
 20250825    21:17:38       0  18103      4      0 
 20250825    21:17:38       1  18175      4      0 
 20250825    21:17:38       2  18175      4      0 
 20250825    21:17:38       3  18101      4      0 
 20250825    21:17:43       0  18103      4      0 
 20250825    21:17:43       1  18175      4      0 
 20250825    21:17:43       2  18175      4      0 
 20250825    21:17:43       3  18101      4      0 
 20250825    21:17:48       0  18103      4      0 
 20250825    21:17:48       1  18175      4      0 
 20250825    21:17:48       2  18175      4      0 
 20250825    21:17:48       3  18101      4      0 
 20250825    21:17:53       0  18103      4      0 
 20250825    21:17:53       1  18175      4      0 
 20250825    21:17:53       2  18175      4      0 
 20250825    21:17:53       3  18101      4      0 
 20250825    21:17:58       0  18103      4      0 
 20250825    21:17:58       1  18175      4      0 
 20250825    21:17:58       2  18175      4      0 
 20250825    21:17:58       3  18101      4      0 
 20250825    21:18:03       0  18103      4      0 
 20250825    21:18:03       1  18175      4      0 
 20250825    21:18:03       2  18175      4      0 
 20250825    21:18:03       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:18:08       0  18103      4      0 
 20250825    21:18:08       1  18175      4      0 
 20250825    21:18:08       2  18175      4      0 
 20250825    21:18:08       3  18101      4      0 
 20250825    21:18:13       0  18103      4      0 
 20250825    21:18:13       1  18175      4      0 
 20250825    21:18:13       2  18175      4      0 
 20250825    21:18:13       3  18101      4      0 
 20250825    21:18:18       0  18103      4      0 
 20250825    21:18:18       1  18175      4      0 
 20250825    21:18:18       2  18175      4      0 
 20250825    21:18:18       3  18101      4      0 
 20250825    21:18:23       0  18103      4      0 
 20250825    21:18:23       1  18175      4      0 
 20250825    21:18:23       2  18175      4      0 
 20250825    21:18:23       3  18101      4      0 
 20250825    21:18:28       0  18103      4      0 
 20250825    21:18:28       1  18175      4      0 
 20250825    21:18:28       2  18175      4      0 
 20250825    21:18:28       3  18101      4      0 
 20250825    21:18:33       0  18103      4      0 
 20250825    21:18:33       1  18175      4      0 
 20250825    21:18:33       2  18175      4      0 
 20250825    21:18:33       3  18101      4      0 
 20250825    21:18:38       0  18103      4      0 
 20250825    21:18:38       1  18175      4      0 
 20250825    21:18:38       2  18175      4      0 
 20250825    21:18:38       3  18101      4      0 
 20250825    21:18:43       0  18103      4      0 
 20250825    21:18:43       1  18175      4      0 
 20250825    21:18:43       2  18175      4      0 
 20250825    21:18:43       3  18101      4      0 
 20250825    21:18:48       0  18103      4      0 
 20250825    21:18:48       1  18175      4      0 
 20250825    21:18:48       2  18175      4      0 
 20250825    21:18:48       3  18101      4      0 
 20250825    21:18:53       0  18103      4      0 
 20250825    21:18:53       1  18175      4      0 
 20250825    21:18:53       2  18175      4      0 
 20250825    21:18:53       3  18101      4      0 
 20250825    21:18:58       0  18103      4      0 
 20250825    21:18:58       1  18175      4      0 
 20250825    21:18:58       2  18175      4      0 
 20250825    21:18:58       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:19:03       0  18103      4      0 
 20250825    21:19:03       1  18175      4      0 
 20250825    21:19:03       2  18175      4      0 
 20250825    21:19:03       3  18101      4      0 
 20250825    21:19:08       0  18103      4      0 
 20250825    21:19:08       1  18175      4      0 
 20250825    21:19:08       2  18175      4      0 
 20250825    21:19:08       3  18101      4      0 
 20250825    21:19:13       0  18103      4      0 
 20250825    21:19:13       1  18175      4      0 
 20250825    21:19:13       2  18175      4      0 
 20250825    21:19:13       3  18101      4      0 
 20250825    21:19:18       0  18103      4      0 
 20250825    21:19:18       1  18175      4      0 
 20250825    21:19:18       2  18175      4      0 
 20250825    21:19:18       3  18101      4      0 
 20250825    21:19:23       0  18103      4      0 
 20250825    21:19:23       1  18175      4      0 
 20250825    21:19:23       2  18175      4      0 
 20250825    21:19:23       3  18101      4      0 
 20250825    21:19:28       0  18103      4      0 
 20250825    21:19:28       1  18175      4      0 
 20250825    21:19:28       2  18175      4      0 
 20250825    21:19:28       3  18101      4      0 
 20250825    21:19:33       0  18103      4      0 
 20250825    21:19:33       1  18175      4      0 
 20250825    21:19:33       2  18175      4      0 
 20250825    21:19:33       3  18101      4      0 
 20250825    21:19:38       0  18103      4      0 
 20250825    21:19:38       1  18175      4      0 
 20250825    21:19:38       2  18175      4      0 
 20250825    21:19:38       3  18101      4      0 
 20250825    21:19:43       0  18103      4      0 
 20250825    21:19:43       1  18175      4      0 
 20250825    21:19:43       2  18175      4      0 
 20250825    21:19:43       3  18101      4      0 
 20250825    21:19:48       0  18103      4      0 
 20250825    21:19:48       1  18175      4      0 
 20250825    21:19:48       2  18175      4      0 
 20250825    21:19:48       3  18101      4      0 
 20250825    21:19:53       0  18103      4      0 
 20250825    21:19:53       1  18175      4      0 
 20250825    21:19:53       2  18175      4      0 
 20250825    21:19:53       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:19:58       0  18103      4      0 
 20250825    21:19:58       1  18175      4      0 
 20250825    21:19:58       2  18175      4      0 
 20250825    21:19:58       3  18101      4      0 
 20250825    21:20:03       0  18103      4      0 
 20250825    21:20:03       1  18175      4      0 
 20250825    21:20:03       2  18175      4      0 
 20250825    21:20:03       3  18101      4      0 
 20250825    21:20:08       0  18103      4      0 
 20250825    21:20:08       1  18175      4      0 
 20250825    21:20:08       2  18175      4      0 
 20250825    21:20:08       3  18101      4      0 
 20250825    21:20:13       0  18103      4      0 
 20250825    21:20:13       1  18175      4      0 
 20250825    21:20:13       2  18175      4      0 
 20250825    21:20:13       3  18101      4      0 
 20250825    21:20:18       0  18103      4      0 
 20250825    21:20:18       1  18175      4      0 
 20250825    21:20:18       2  18175      4      0 
 20250825    21:20:18       3  18101      4      0 
 20250825    21:20:23       0  18103      4      0 
 20250825    21:20:23       1  18175      4      0 
 20250825    21:20:23       2  18175      4      0 
 20250825    21:20:23       3  18101      4      0 
 20250825    21:20:28       0  18103      4      0 
 20250825    21:20:28       1  18175      4      0 
 20250825    21:20:28       2  18175      4      0 
 20250825    21:20:28       3  18101      4      0 
 20250825    21:20:33       0  18103      4      0 
 20250825    21:20:33       1  18175      4      0 
 20250825    21:20:33       2  18175      4      0 
 20250825    21:20:33       3  18101      4      0 
 20250825    21:20:38       0  18103      4      0 
 20250825    21:20:38       1  18175      4      0 
 20250825    21:20:38       2  18175      4      0 
 20250825    21:20:38       3  18101      4      0 
 20250825    21:20:43       0  18103      4      0 
 20250825    21:20:43       1  18175      4      0 
 20250825    21:20:43       2  18175      4      0 
 20250825    21:20:43       3  18101      4      0 
 20250825    21:20:48       0  18103      4      0 
 20250825    21:20:48       1  18175      4      0 
 20250825    21:20:48       2  18175      4      0 
 20250825    21:20:48       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:20:53       0  18103      4      0 
 20250825    21:20:53       1  18175      4      0 
 20250825    21:20:53       2  18175      4      0 
 20250825    21:20:53       3  18101      4      0 
 20250825    21:20:58       0  18103      4      0 
 20250825    21:20:58       1  18175      4      0 
 20250825    21:20:58       2  18175      4      0 
 20250825    21:20:58       3  18101      4      0 
 20250825    21:21:03       0  18103      4      0 
 20250825    21:21:03       1  18175      4      0 
 20250825    21:21:03       2  18175      4      0 
 20250825    21:21:03       3  18101      4      0 
 20250825    21:21:08       0  18103      4      0 
 20250825    21:21:08       1  18175      4      0 
 20250825    21:21:08       2  18175      4      0 
 20250825    21:21:08       3  18101      4      0 
 20250825    21:21:13       0  18103      4      0 
 20250825    21:21:13       1  18175      4      0 
 20250825    21:21:13       2  18175      4      0 
 20250825    21:21:13       3  18101      4      0 
 20250825    21:21:18       0  18103      4      0 
 20250825    21:21:18       1  18175      4      0 
 20250825    21:21:18       2  18175      4      0 
 20250825    21:21:18       3  18101      4      0 
 20250825    21:21:23       0  18103      4      0 
 20250825    21:21:23       1  18175      4      0 
 20250825    21:21:23       2  18175      4      0 
 20250825    21:21:23       3  18101      4      0 
 20250825    21:21:28       0  18103      4      0 
 20250825    21:21:28       1  18175      4      0 
 20250825    21:21:28       2  18175      4      0 
 20250825    21:21:28       3  18101      4      0 
 20250825    21:21:33       0  18103      4      0 
 20250825    21:21:33       1  18175      4      0 
 20250825    21:21:33       2  18175      4      0 
 20250825    21:21:33       3  18101      4      0 
 20250825    21:21:38       0  18103      4      0 
 20250825    21:21:38       1  18175      4      0 
 20250825    21:21:38       2  18175      4      0 
 20250825    21:21:38       3  18101      4      0 
 20250825    21:21:43       0  18103      4      0 
 20250825    21:21:43       1  18175      4      0 
 20250825    21:21:43       2  18175      4      0 
 20250825    21:21:43       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:21:48       0  18103      4      0 
 20250825    21:21:48       1  18175      4      0 
 20250825    21:21:48       2  18175      4      0 
 20250825    21:21:48       3  18101      4      0 
 20250825    21:21:53       0  18103      4      0 
 20250825    21:21:53       1  18175      4      0 
 20250825    21:21:53       2  18175      4      0 
 20250825    21:21:53       3  18101      4      0 
 20250825    21:21:58       0  18103      4      0 
 20250825    21:21:58       1  18175      4      0 
 20250825    21:21:58       2  18175      4      0 
 20250825    21:21:58       3  18101      4      0 
 20250825    21:22:03       0  18103      4      0 
 20250825    21:22:03       1  18175      4      0 
 20250825    21:22:03       2  18175      4      0 
 20250825    21:22:03       3  18101      4      0 
 20250825    21:22:08       0  18103      4      0 
 20250825    21:22:08       1  18175      4      0 
 20250825    21:22:08       2  18175      4      0 
 20250825    21:22:08       3  18101      4      0 
 20250825    21:22:13       0  18103      4      0 
 20250825    21:22:13       1  18175      4      0 
 20250825    21:22:13       2  18175      4      0 
 20250825    21:22:13       3  18101      4      0 
 20250825    21:22:18       0  18103      4      0 
 20250825    21:22:18       1  18175      4      0 
 20250825    21:22:18       2  18175      4      0 
 20250825    21:22:18       3  18101      4      0 
 20250825    21:22:23       0  18103      4      0 
 20250825    21:22:23       1  18175      4      0 
 20250825    21:22:23       2  18175      4      0 
 20250825    21:22:23       3  18101      4      0 
 20250825    21:22:28       0  18103      4      0 
 20250825    21:22:28       1  18175      4      0 
 20250825    21:22:28       2  18175      4      0 
 20250825    21:22:28       3  18101      4      0 
 20250825    21:22:33       0  18103      4      0 
 20250825    21:22:33       1  18175      4      0 
 20250825    21:22:33       2  18175      4      0 
 20250825    21:22:33       3  18101      4      0 
 20250825    21:22:38       0  18103      4      0 
 20250825    21:22:38       1  18175      4      0 
 20250825    21:22:38       2  18175      4      0 
 20250825    21:22:38       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:22:43       0  18103      4      0 
 20250825    21:22:43       1  18175      4      0 
 20250825    21:22:43       2  18175      4      0 
 20250825    21:22:43       3  18101      4      0 
 20250825    21:22:48       0  18103      4      0 
 20250825    21:22:48       1  18175      4      0 
 20250825    21:22:48       2  18175      4      0 
 20250825    21:22:48       3  18101      4      0 
 20250825    21:22:53       0  18103      4      0 
 20250825    21:22:53       1  18175      4      0 
 20250825    21:22:53       2  18175      4      0 
 20250825    21:22:53       3  18101      4      0 
 20250825    21:22:58       0  18103      4      0 
 20250825    21:22:58       1  18175      4      0 
 20250825    21:22:58       2  18175      4      0 
 20250825    21:22:58       3  18101      4      0 
 20250825    21:23:03       0  18103      4      0 
 20250825    21:23:03       1  18175      4      0 
 20250825    21:23:03       2  18175      4      0 
 20250825    21:23:03       3  18101      4      0 
 20250825    21:23:08       0  18103      4      0 
 20250825    21:23:08       1  18175      4      0 
 20250825    21:23:08       2  18175      4      0 
 20250825    21:23:08       3  18101      4      0 
 20250825    21:23:13       0  18103      4      0 
 20250825    21:23:13       1  18175      4      0 
 20250825    21:23:13       2  18175      4      0 
 20250825    21:23:13       3  18101      4      0 
 20250825    21:23:18       0  18103      4      0 
 20250825    21:23:18       1  18175      4      0 
 20250825    21:23:18       2  18175      4      0 
 20250825    21:23:18       3  18101      4      0 
 20250825    21:23:23       0  18103      4      0 
 20250825    21:23:23       1  18175      4      0 
 20250825    21:23:23       2  18175      4      0 
 20250825    21:23:23       3  18101      4      0 
 20250825    21:23:28       0  18103      4      0 
 20250825    21:23:28       1  18175      4      0 
 20250825    21:23:28       2  18175      4      0 
 20250825    21:23:28       3  18101      4      0 
 20250825    21:23:33       0  18103      4      0 
 20250825    21:23:33       1  18175      4      0 
 20250825    21:23:33       2  18175      4      0 
 20250825    21:23:33       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:23:38       0  18103      4      0 
 20250825    21:23:38       1  18175      4      0 
 20250825    21:23:38       2  18175      4      0 
 20250825    21:23:38       3  18101      4      0 
 20250825    21:23:43       0  18103      4      0 
 20250825    21:23:43       1  18175      4      0 
 20250825    21:23:43       2  18175      4      0 
 20250825    21:23:43       3  18101      4      0 
 20250825    21:23:48       0  18103      4      0 
 20250825    21:23:48       1  18175      4      0 
 20250825    21:23:48       2  18175      4      0 
 20250825    21:23:48       3  18101      4      0 
 20250825    21:23:53       0  18103      4      0 
 20250825    21:23:53       1  18175      4      0 
 20250825    21:23:53       2  18175      4      0 
 20250825    21:23:53       3  18101      4      0 
 20250825    21:23:58       0  18103      4      0 
 20250825    21:23:58       1  18175      4      0 
 20250825    21:23:58       2  18175      4      0 
 20250825    21:23:58       3  18101      4      0 
 20250825    21:24:03       0  18103      4      0 
 20250825    21:24:03       1  18175      4      0 
 20250825    21:24:03       2  18175      4      0 
 20250825    21:24:03       3  18101      4      0 
 20250825    21:24:08       0  18103      4      0 
 20250825    21:24:08       1  18175      4      0 
 20250825    21:24:08       2  18175      4      0 
 20250825    21:24:08       3  18101      4      0 
 20250825    21:24:13       0  18103      4      0 
 20250825    21:24:13       1  18175      4      0 
 20250825    21:24:13       2  18175      4      0 
 20250825    21:24:13       3  18101      4      0 
 20250825    21:24:18       0  18103      4      0 
 20250825    21:24:18       1  18175      4      0 
 20250825    21:24:18       2  18175      4      0 
 20250825    21:24:18       3  18101      4      0 
 20250825    21:24:23       0  18103      4      0 
 20250825    21:24:23       1  18175      4      0 
 20250825    21:24:23       2  18175      4      0 
 20250825    21:24:23       3  18101      4      0 
 20250825    21:24:28       0  18103      4      0 
 20250825    21:24:28       1  18175      4      0 
 20250825    21:24:28       2  18175      4      0 
 20250825    21:24:28       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:24:33       0  18103      4      0 
 20250825    21:24:33       1  18175      4      0 
 20250825    21:24:33       2  18175      4      0 
 20250825    21:24:33       3  18101      4      0 
 20250825    21:24:38       0  18103      4      0 
 20250825    21:24:38       1  18175      4      0 
 20250825    21:24:38       2  18175      4      0 
 20250825    21:24:38       3  18101      4      0 
 20250825    21:24:43       0  18103      4      0 
 20250825    21:24:43       1  18175      4      0 
 20250825    21:24:43       2  18175      4      0 
 20250825    21:24:43       3  18101      4      0 
 20250825    21:24:48       0  18103      4      0 
 20250825    21:24:48       1  18175      4      0 
 20250825    21:24:48       2  18175      4      0 
 20250825    21:24:48       3  18101      4      0 
 20250825    21:24:53       0  18103      4      0 
 20250825    21:24:53       1  18175      4      0 
 20250825    21:24:53       2  18175      4      0 
 20250825    21:24:53       3  18101      4      0 
 20250825    21:24:58       0  18103      4      0 
 20250825    21:24:58       1  18175      4      0 
 20250825    21:24:58       2  18175      4      0 
 20250825    21:24:58       3  18101      4      0 
 20250825    21:25:03       0  18103      4      0 
 20250825    21:25:03       1  18175      4      0 
 20250825    21:25:03       2  18175      4      0 
 20250825    21:25:03       3  18101      4      0 
 20250825    21:25:08       0  18103      4      0 
 20250825    21:25:08       1  18175      4      0 
 20250825    21:25:08       2  18175      4      0 
 20250825    21:25:08       3  18101      4      0 
 20250825    21:25:13       0  18103      4      0 
 20250825    21:25:13       1  18175      4      0 
 20250825    21:25:13       2  18175      4      0 
 20250825    21:25:13       3  18101      4      0 
 20250825    21:25:18       0  18103      4      0 
 20250825    21:25:18       1  18175      4      0 
 20250825    21:25:18       2  18175      4      0 
 20250825    21:25:18       3  18101      4      0 
 20250825    21:25:23       0  18103      4      0 
 20250825    21:25:23       1  18175      4      0 
 20250825    21:25:23       2  18175      4      0 
 20250825    21:25:23       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250825    21:25:28       0  18103      4      0 
 20250825    21:25:28       1  18175      4      0 
 20250825    21:25:28       2  18175      4      0 
 20250825    21:25:28       3  18101      4      0 
 20250825    21:25:33       0  18103      4      0 
 20250825    21:25:33       1  18175      4      0 
 20250825    21:25:33       2  18175      4      0 
 20250825    21:25:33       3  18101      4      0 
 20250825    21:25:38       0  18103      4      0 
 20250825    21:25:38       1  18175      4      0 
 20250825    21:25:38       2  18175      4      0 
 20250825    21:25:38       3  18101      4      0 
 20250825    21:25:43       0  18103      4      0 
 20250825    21:25:43       1  18175      4      0 
 20250825    21:25:43       2  18175      4      0 
 20250825    21:25:43       3  18101      4      0 
 20250825    21:25:48       0  18103      4      0 
 20250825    21:25:48       1  18175      4      0 
 20250825    21:25:48       2  18175      4      0 
 20250825    21:25:48       3  18101      4      0 
 20250825    21:25:54       0  18103      4      0 
 20250825    21:25:54       1  18175      4      0 
 20250825    21:25:54       2  18175      4      0 
 20250825    21:25:54       3  18101      4      0 
 20250825    21:25:59       0  18103      4      0 
 20250825    21:25:59       1  18175      4      0 
 20250825    21:25:59       2  18175      4      0 
 20250825    21:25:59       3  18101      4      0 
 20250825    21:26:04       0  18103      4      0 
 20250825    21:26:04       1  18175      4      0 
 20250825    21:26:04       2  18175      4      0 
 20250825    21:26:04       3  18101      4      0 
 20250825    21:26:09       0  18103      4      0 
 20250825    21:26:09       1  18175      4      0 
 20250825    21:26:09       2  18175      4      0 
 20250825    21:26:09       3  18101      4      0 
 20250825    21:26:14       0  18103      4      0 
 20250825    21:26:14       1  18175      4      0 
 20250825    21:26:14       2  18175      4      0 
 20250825    21:26:14       3  18101      4      0 
 20250825    21:26:19       0  18103      4      0 
 20250825    21:26:19       1  18175      4      0 
 20250825    21:26:19       2  18175      4      0 
 20250825    21:26:19       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
